145,84,199,121
147,85,201,122
154,86,206,122
157,87,208,122
160,88,210,122
165,88,215,123
168,88,218,123
171,88,221,123
174,89,224,124
176,89,226,124
179,90,229,125
181,91,230,126
182,91,231,125
183,92,232,126
182,93,231,127
180,94,229,128
180,95,229,129
178,96,227,130
177,97,226,131
175,97,224,131
174,98,223,132
170,100,220,134
167,100,217,134
166,101,216,135
165,102,215,136
164,102,214,136
164,102,215,137
165,103,216,138
166,103,217,138
169,103,220,138
171,102,222,137
175,102,226,137
177,102,228,137
180,103,230,138
181,104,230,138
182,104,230,137
183,104,231,137
182,104,230,137
182,104,230,137
182,104,230,137
182,104,230,137
182,104,231,138
182,104,231,138
182,105,231,139
183,105,232,139
183,105,232,139
183,105,232,139
183,105,232,139
184,106,233,140
185,106,234,140
185,106,234,140
185,106,234,140
185,106,234,140
186,107,234,140
186,108,234,141
187,109,235,142
187,109,235,142
188,109,236,142
189,109,237,142
190,110,238,143
190,110,238,143
190,110,238,143
191,110,239,143
192,110,240,143
192,110,240,143
192,110,240,143
192,110,241,143
190,108,245,145
189,107,246,145
188,107,245,146
185,107,242,146
182,106,241,146
180,105,242,147
176,106,237,147
172,106,232,146
171,106,230,146
168,106,226,146
165,104,222,143
166,103,222,142
167,101,223,140
168,99,224,138
169,99,224,137
171,98,226,136
172,97,227,135
174,95,229,133
176,93,231,131
177,92,232,130
178,90,233,128
180,88,235,126
181,86,236,124
183,85,238,123
185,84,239,122
186,83,240,121
187,83,239,119
187,82,238,117
190,81,240,115
192,81,241,115
192,81,241,115
194,80,244,114
195,80,245,114
195,80,245,114
195,80,245,114
196,80,245,114
196,80,244,114
196,79,244,113
198,79,247,113
198,79,247,113
198,79,247,113
198,79,247,113
198,79,247,113
198,79,247,113
198,79,247,113
201,79,250,113
204,79,253,113
207,79,255,112
209,79,258,112
215,79,264,112
219,80,266,112
222,80,269,112
226,81,274,114
228,82,276,115
230,83,278,116
231,84,279,117
235,88,281,120
236,89,282,121
237,90,283,122
238,93,284,125
238,93,284,125
238,94,284,126
238,94,284,126
238,94,284,126
237,94,283,126
233,92,281,124
232,91,281,123
230,90,278,122
229,89,277,121
227,87,275,119
226,86,273,118
223,82,270,114
222,81,270,114
220,80,269,114
219,79,268,113
218,79,267,113
218,79,267,113
218,80,266,114
218,81,266,115
217,83,265,116
216,83,265,116
215,84,263,117
215,86,263,119
214,88,261,121
213,89,260,122
212,90,260,123
211,91,259,124
211,91,259,124
209,92,258,125
208,93,256,126
208,93,256,126
208,93,256,126
208,94,256,127
208,94,256,127
208,95,256,128
208,95,256,128
208,96,255,128
231,93,284,129
232,93,284,129
247,93,297,127
263,88,320,127
66,29,451,293
67,29,453,293
67,29,453,293
69,30,453,293
69,30,453,293
71,31,453,293
71,31,453,293
71,31,453,293
71,31,453,293
70,30,454,293
70,30,454,293
71,30,456,293
73,32,453,292
73,32,453,292
73,32,453,292
73,32,453,292
77,33,454,291
77,33,454,291
77,33,454,291
78,34,455,292
78,34,455,292
78,34,455,292
78,33,456,292
234,99,272,125
235,98,274,125
235,96,275,124
236,95,278,124
236,94,279,123
236,93,279,122
237,92,280,121
237,91,280,120
238,90,281,119
238,90,281,119
238,90,281,119
237,91,280,120
235,92,278,121
234,92,278,122
232,93,276,123
231,93,275,123
231,93,275,123
230,94,274,124
227,94,271,124
226,94,269,124
224,94,267,124
223,94,266,124
220,93,263,123
218,93,261,123
217,93,260,123
216,93,259,123
213,94,256,124
212,94,255,124
209,95,252,125
208,95,251,125
204,96,247,126
203,96,246,126
203,96,246,126
201,97,244,127
200,98,243,128
196,100,239,130
194,102,237,132
192,103,235,133
190,104,233,134
189,104,232,134
182,104,225,134
179,104,223,134
178,104,222,134
175,104,220,135
170,104,215,135
170,104,215,135
165,106,208,136
163,107,206,137
162,107,205,137
156,108,200,138
154,109,197,138
152,109,195,138
149,108,194,138
137,102,199,143
133,100,197,143
129,98,194,141
123,94,191,139
122,94,190,139
120,93,188,138
118,92,186,138
117,91,185,137
115,89,184,136
115,88,183,134
114,87,182,133
113,87,181,133
111,85,179,131
111,84,179,130
110,83,178,129
109,83,178,130
109,83,178,130
110,83,178,129
109,84,177,130
109,86,177,132
109,86,177,132
109,86,177,132
109,88,177,134
110,88,177,134
110,89,177,135
110,90,177,136
110,90,177,136
111,91,178,137
113,92,180,138
117,99,162,130
118,100,162,130
121,102,165,131
122,103,166,132
123,104,167,133
125,105,169,134
126,105,170,134
126,105,170,134
127,105,171,134
128,104,172,133
129,104,172,132
130,103,173,131
131,103,174,131
131,103,174,131
132,102,175,130
133,101,176,129
133,101,176,129
134,100,178,129
135,100,178,128
135,100,178,128
137,100,179,128
137,99,179,127
137,99,179,127
137,98,179,126
137,98,179,126
139,97,182,125
139,97,182,125
139,97,182,125
139,97,182,125
139,96,182,124
139,96,182,124
140,96,182,124
140,96,182,124
139,96,181,124
138,95,180,123
138,95,180,123
138,96,179,124
138,97,179,125
138,97,179,125
137,98,177,125
137,99,177,126
137,100,177,127
79,80,211,169
79,80,212,169
87,78,222,168
103,76,237,165
102,75,236,164
99,70,239,163
114,67,255,160
132,53,299,163
146,46,323,162
161,44,339,161
177,41,356,158
176,32,375,162
191,26,398,161
227,21,433,156
210,9,451,167
237,7,478,165
253,6,494,164
272,4,514,162
128,90,173,121
128,91,173,122
128,92,173,123
127,93,175,126
127,94,175,127
127,95,175,128
127,96,175,129
127,96,175,129
127,96,175,129
127,97,175,130
127,97,175,130
127,98,175,131
127,98,175,131
127,98,175,131
127,99,174,132
127,99,174,132
126,100,172,133
126,100,172,133
126,100,172,133
126,100,172,133
121,96,178,137
121,96,178,137
120,97,177,138
120,97,177,138
103,85,193,150
102,84,194,150
102,84,194,150
103,81,201,152
102,80,202,153
101,79,203,154
134,75,236,150
144,69,257,152
160,66,275,150
181,64,293,146
197,66,300,141
264,75,325,119
