47,51,68,87
44,45,65,81
31,42,52,79
29,47,49,83
36,43,56,80
27,44,47,80
28,45,48,81
32,47,52,83
37,44,57,81
36,40,56,75
38,36,59,73
37,38,58,75
51,40,74,80
54,36,77,76
50,34,73,75
67,33,91,76
96,38,117,74
86,31,107,67
78,30,99,66
84,28,105,64
81,27,104,65
78,30,101,68
81,37,104,75
88,43,111,81
72,46,96,85
71,43,95,82
76,31,101,71
73,24,98,65
66,16,92,59
56,15,82,59
59,18,85,62
71,24,97,68
79,26,105,70
86,27,112,71
102,23,128,67
114,26,140,71
109,23,136,69
108,21,135,67
127,26,154,72
136,29,163,75
143,31,171,78
146,31,175,79
146,32,175,80
144,28,174,77
147,24,179,76
146,28,179,81
117,30,151,85
97,28,131,84
108,48,123,73
96,33,121,76
100,23,126,69
101,12,127,57
102,13,128,59
110,20,136,66
114,20,141,67
114,28,141,75
103,28,130,75
103,30,131,78
91,23,121,75
89,16,120,70
120,15,150,67
130,14,160,67
123,18,153,71
125,26,155,78
122,30,153,84
122,32,153,86
127,40,156,91
137,51,166,103
135,56,164,107
117,53,146,105
121,41,151,95
115,41,146,97
102,44,136,105
106,60,121,85
101,66,117,93
114,74,129,100
124,85,139,111
132,89,147,115
142,85,157,110
155,91,171,117
138,82,156,112
148,78,166,108
162,75,180,104
169,72,187,102
176,73,194,103
185,75,204,106
180,77,200,109
175,75,195,106
176,76,196,108
174,69,196,104
132,76,154,111
121,60,143,95
132,58,154,93
134,56,156,91
137,51,160,87
136,50,161,90
140,58,166,100
154,61,180,104
155,63,180,105
145,65,170,108
146,61,171,104
150,59,177,105
146,47,175,96
140,33,169,82
174,34,205,86
183,39,215,93
280,42,298,72
281,44,300,76
284,52,303,84
265,54,284,86
264,54,286,92
260,56,280,90
253,59,273,93
220,51,245,93
210,48,236,92
194,55,221,101
191,52,220,101
188,52,217,100
182,56,212,106
186,51,217,102
200,50,232,103
202,51,235,106
192,47,226,104
184,46,219,104
132,34,150,64
133,27,151,57
157,23,178,59
162,26,183,62
163,35,184,71
159,39,180,75
154,34,178,75
148,34,172,75
150,37,174,78
136,29,162,73
117,28,144,73
122,38,137,63
136,29,149,51
127,34,140,56
134,32,147,54
