165,93,216,147
165,93,216,147
164,98,213,150
162,102,209,152
160,103,207,153
158,103,204,152
156,98,202,147
154,94,199,142
155,96,197,141
155,96,197,141
151,95,195,142
145,95,189,142
139,98,185,147
132,100,179,150
129,102,174,150
128,99,175,149
128,95,175,145
130,95,178,145
133,97,181,147
136,98,184,148
137,101,185,152
138,104,185,154
138,106,185,156
139,106,187,156
140,107,188,157
142,108,188,156
143,107,189,155
144,103,190,152
148,99,193,147
153,94,199,142
158,90,204,138
162,88,208,136
165,87,211,135
169,87,215,135
172,90,217,138
173,92,218,140
170,92,217,142
169,91,216,141
167,88,214,138
163,85,210,135
159,84,206,134
157,85,204,135
151,90,197,139
145,95,190,143
139,95,186,145
135,95,183,146
131,94,181,147
130,96,180,149
130,96,180,149
130,94,179,146
132,89,180,140
134,85,181,135
137,84,184,134
141,86,188,136
143,89,190,138
145,95,192,144
148,99,196,149
152,102,200,151
154,103,203,153
157,101,205,151
161,96,210,147
165,90,214,141
169,86,218,137
170,83,218,134
172,84,220,135
171,89,219,140
167,94,215,145
165,96,212,146
163,98,210,148
163,99,209,148
160,98,206,147
160,95,205,143
161,91,207,139
162,91,209,140
162,96,208,144
160,100,206,148
158,100,205,149
157,100,204,149
156,100,204,151
156,102,203,152
153,102,200,152
150,100,196,149
145,96,192,146
144,92,191,142
145,91,192,141
143,95,190,145
142,100,189,150
143,104,190,154
145,108,191,157
147,111,194,161
150,111,197,161
152,105,200,156
156,96,204,147
159,89,208,141
164,86,212,137
169,85,217,136
171,88,218,138
172,91,219,141
173,92,220,142
175,93,222,143
176,94,222,143
176,93,222,142
176,93,221,141
176,93,220,140
174,93,217,139
172,90,216,136
171,92,215,138
167,97,211,143
163,98,207,144
160,98,204,144
157,100,201,146
151,102,196,149
147,100,192,147
147,96,192,143
149,94,194,141
150,93,196,141
150,93,196,141
151,94,197,142
150,95,196,143
151,97,197,145
152,100,199,149
153,101,201,151
155,100,202,149
159,98,206,147
161,96,209,146
164,94,211,144
168,92,215,142
173,91,220,141
177,90,224,140
180,90,227,140
181,92,228,142
183,93,229,142
183,93,229,141
184,92,230,140
181,92,227,140
180,90,225,137
180,88,225,135
182,84,227,131
183,82,228,129
183,81,227,127
180,80,224,126
175,79,219,125
173,81,218,128
169,83,214,130
165,85,211,133
161,86,207,135
159,85,205,134
157,81,203,130
155,76,201,125
153,73,199,122
153,72,199,121
150,71,198,122
152,72,199,122
152,74,200,126
152,79,200,131
152,84,200,136
153,86,202,138
153,85,203,138
154,82,205,136
154,78,206,133
153,74,206,130
154,69,208,126
155,67,209,123
155,66,209,122
153,67,207,123
151,69,205,126
149,72,203,129
148,76,202,132
147,79,201,135
147,82,200,137
148,83,200,137
147,81,199,135
148,77,200,131
148,73,200,127
147,69,199,123
146,67,196,119
146,66,196,118
145,66,195,118
147,69,197,121
149,72,198,123
151,73,200,124
151,76,200,127
150,79,199,130
147,81,196,132
144,83,192,133
141,83,188,132
137,81,184,130
136,79,183,128
134,78,181,127
131,77,178,126
128,77,175,126
128,77,175,126
129,78,176,127
131,78,178,127
135,76,182,125
139,71,186,120
143,68,189,116
144,65,190,113
145,61,191,109
151,63,197,111
157,67,203,115
159,71,206,120
164,73,211,122
168,75,215,124
170,74,217,123
